"TIP_SUBJECT_OFFERED_KEY","TIP_MATERIAL_KEY","TIP_MATERIAL_STATUS_KEY","TERM_CODE","SUBJECT_ID","ISBN","RECORD_COUNT","WAREHOUSE_LOAD_DATE"
"","N/ACourse has no materials2013FA","NM","2013FA","10.A17","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","11.527","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","15.838","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","17.A22","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","24.S20","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","ESD.10","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","ESD.69","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","11.S968","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","12.A000","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","21H.A11","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","21H.A17","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","21L.A25","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","21M.586","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","21M.820","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","21M.A12","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","ESD.865","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","HST.200","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","HST.201","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","HST.790","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","11.THG-CDD","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","11.SPURS2012","N/A",1,28-OCT-24
"","N/ACourse has no materials2013FA","NM","2013FA","SPECIAL.SCALESCS","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","14.08","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","14.11","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","4.182","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","4.481","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","4.THT","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","7.410","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","9.073","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","1.S979","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","11.THT","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","12.222","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","12.521","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","12.712","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","12.755","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","17.953","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","24.901","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","24.931","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","9.S913","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","ESD.00","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","21F.409","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","21L.345","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","HST.201","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","HST.460","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","HST.535","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SP","NM","2013SP","HST.563","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SU","NM","2013SU","10.807","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SU","NM","2013SU","21.URG","N/A",1,28-OCT-24
"","N/ACourse has no materials2013SU","NM","2013SU","SPECIAL.GCLOG.2014","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","7.340","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","9.044","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","10.972","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","10.EPR","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","12.447","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","2.S996","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","7.S931","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","ESD.20","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","16.S998","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","HST.543","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","CANC.7.347","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","CANC.9.044","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","CANC.7.S931","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","EDX.16.101X","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","EDX.16.110X","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","CANC.CMS.363","N/A",1,28-OCT-24
"","N/ACourse has no materials2014FA","NM","2014FA","CANC.CMS.873","N/A",1,28-OCT-24
"","N/ACourse has no materials2014JA","NM","2014JA","1.095","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","7.B3","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","4.S22","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","4.THT","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","7.MSR","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","7.RCG","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","7.RCP","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","12.214","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","12.451","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","12.507","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","11.S495","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","15.URG2","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","21M.769","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","ESD.264","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","ESD.269","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.790","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.791","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.921","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.922","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.923","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.924","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","HST.939","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","EDX.14.73X","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","EDX.15.071","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","EDX.12.340X","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SP","NM","2014SP","EDX.16.110X","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SU","NM","2014SU","1.482","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SU","NM","2014SU","15.A18","N/A",1,28-OCT-24
"","N/ACourse has no materials2014SU","NM","2014SU","21.URG","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","1.061","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","9.600","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","10.082","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","10.607","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","10.961","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","10.996","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","12.710","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","ESD.70","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","21H.160","N/A",1,28-OCT-24
"","N/ACourse has no materials2015FA","NM","2015FA","21L.301","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","2.107","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","6.161","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","7.345","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","15.S54","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","15.URG3","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","16.S686","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","21W.S60","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","ESD.262","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","STS.302","N/A",1,28-OCT-24
"","N/ACourse has no materials2015SP","NM","2015SP","STS.905","N/A",1,28-OCT-24
