"IAP_SUBJECT_SESSION_KEY","SESSION_SEQUENCE","SESSION_TITLE","SESSION_DESCRIPTION","SESSION_LOCATION","SESSION_DATE","SESSION_START_TIME","SESSION_END_TIME","HAS_SESSION_INFO","WAREHOUSE_LOAD_DATE"
"9289afec754ffaf20175d7c9e757010f",,"6.S086  Transcribing Prosodic Structure","<p>Level: U (6 units) Graded P/D/F</p> <p>A tutorial on the ToBI (Tones and Break Indices) system, for labelling prosody in Mainstream American English. Appropriate for undergrad or grad students in linguistics, cognitive psychology, speech acoustics or music, to learn about the prosody of speech, i.e. the intonation, rhythm, grouping and prominence patterns of spoken utterances.</p>","virtual",07-JAN-21,"1200PM","0200PM","Y",28-OCT-24
"9289afec754ffaf20175d7c9e757010f",,"6.S086  Transcribing Prosodic Structure","<p>Level: U (6 units) Graded P/D/F</p> <p>A tutorial on the ToBI (Tones and Break Indices) system, for labelling prosody in Mainstream American English. Appropriate for undergrad or grad students in linguistics, cognitive psychology, speech acoustics or music, to learn about the prosody of speech, i.e. the intonation, rhythm, grouping and prominence patterns of spoken utterances.</p>","virtual",05-JAN-21,"1200PM","0200PM","Y",28-OCT-24
"9289afed754ffd4701768b8fba3d09a2",,"Local Software Day 2","<p dir=","Virtual",22-JAN-21,"1100AM","0100PM","Y",28-OCT-24
"9289afed754ffd4701768b8fba3d09a2",,"Local Software Day 1","<p dir=","Virtual",20-JAN-21,"1100AM","0100PM","Y",28-OCT-24
"9289afec754ffaf201768bb87ffe0974",,"Building a Supportive Community","<p>In this workshop, you will learn about the advantages of small peer-review writing groups and the best practices for establishing your own group. Well cover different possible models and the predictable pitfalls that can occur in sustaining a group and running meetings. We will also introduce tools and resources you can apply to support structured and constructive ways of giving and receiving feedback on writing.</p>","Zoom",28-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf201768bb87ffe0974",,"Stress Management Techniques","<p>Writing is a stressful business. This stress comes from various sources associated with what we write about, how we write, and even where we write. We will learn specific strategies to help us manage this stress when writing a thesis chapter, a paper, or even just an important email and will address how to recognize and quiet the anxiety, focusing your energy instead on how to become a productive writer.</p>","Zoom",14-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf201768bb87ffe0974",,"Managing Your Time and Expectations","<p>Writing a dissertation can seem distinct from earlier work, with fewer deadlines, less structure, and less contact with others. At the same time, tackling this bigger project can be seen as a continuation of previous work, but one with more options for choice. This workshop offers suggestions on managing time, being productive, and making the long-distance journey of a dissertation more comfortable and companionable.</p>","Zoom",07-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf201768bb87ffe0974",,"Constructive Procrastination","<p>Society tells us that procrastination is bad, when in fact it can be a useful part of the writing process. In this workshop, we will brainstorm the specifics of our individual writing processes, and discuss the usefulness of different strategies for different people. Getting to know what you need for your particular process puts you in control of it, rather than lets it control you.</p>","Zoom",21-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd4701768bba45c609b6",,"","","Virtual",28-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd470175e610959301a2",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",07-JAN-21,"1000AM","0100PM","Y",28-OCT-24
"9289afed754ffd470175e610959301a2",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",19-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd470175e610959301a2",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",14-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd470175e610959301a2",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",12-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd470175e610959301a2",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",26-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afed754ffd470175e610959301a2",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",05-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afec76e200210176e278ae610001",,"","","Virtual",26-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afec76e200210176e278ae610001",,"","","Virtual",28-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afec76e200210176e278ae610001",,"","","Virtual",27-JAN-21,"0300PM","0500PM","Y",28-OCT-24
"9289afec754ffaf20176529328df0624",,"","","via Zoom",15-JAN-21,"0330PM","0530PM","Y",28-OCT-24
"9289afed754ffd470175795788070033",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",14-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd470175795788070033",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",19-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd470175795788070033",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",26-JAN-21,"1000AM","1200PM","Y",28-OCT-24
"9289afed754ffd470175795788070033",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",12-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd470175795788070033",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",07-JAN-21,"1000AM","0100PM","Y",28-OCT-24
"9289afed754ffd470175795788070033",,"","<p>The course will be largely project based and each of the above lectures will allow different project teams to discuss any challenges and updates. There will be significant hands-on work in between lectures and students will be given access to our supercomputing cluster. Additionally, we will have various researchers give lectures on interesting innovations in different AI fields.</p>","Virtual",05-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",08-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",11-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",13-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",06-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",04-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",29-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",15-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",27-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",20-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",22-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf2017676dd4f930899",,"Lecture times and dates","<p>Attendance is encouraged as we plan to build upon what we have seen in previous sessions; however, it is not mandatory.</p>","",25-JAN-21,"0400PM","0500PM","Y",28-OCT-24
"9289afec754ffaf20176781506f808e8",,"","","Zoom",08-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf2017652ee5d240686",,"","","Zoom",22-JAN-21,"0200PM","0330PM","Y",28-OCT-24
"9289afec754ffaf2017678289fd808f5",,"","","Zoom",22-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afed754ffd47017649036b1004f3",,"Early History and Characteristics","<p>Session covers the early history and characteristics of nuclear weapons.</p> <p>Zoom meeting #938 0022 4562 password 826613</p>","Zoom",15-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd47017649036b1004f3",,"The Future of Nuclear Weapons","<p>Session covers the future of nuclear weapons.</p> <p>Zoom meeting #948 2974 0658 password 377645</p>","Zoom",25-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd47017649036b1004f3",,"Nuclear Weapons Development","<p>Session covers nuclear weapons development over the years.</p> <p>Zoom meeting #943 5219 7859 password 149576</p>","Zoom",20-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd4701769096a9950a1f",,"","","Online via Zoom",25-JAN-21,"0700PM","0930PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",19-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",15-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",14-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",21-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",22-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",26-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",28-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",12-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",08-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",29-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176c52c4f9a0b2e",,"","","Virtual",07-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afed754ffd47017690750ba609fd",,"","","via zoom",07-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd47017690750ba609fd",,"","","via zoom",19-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd47017690860aa50a09",,"","","via zoom",12-JAN-21,"0700PM","0900PM","Y",28-OCT-24
"9289afed754ffd4701763f4a60ed0455",,"","","ZOOM",14-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afed754ffd4701763f4a60ed0455",,"","","ZOOM",21-JAN-21,"0300PM","0430PM","Y",28-OCT-24
"9289afec754ffaf20176dd5cdbff0d7e",,"","","online",30-JAN-21,"0500PM","0700PM","Y",28-OCT-24
"9289afed754ffd47017690923c430a14",,"","","online via Zoom",20-JAN-21,"0700PM","0830PM","Y",28-OCT-24
"9289afed754ffd470176215b862a030f",,"","","Virtual",14-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176215b862a030f",,"","","Virtual",21-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd47017661fb8a2b065e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",22-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd47017661fb8a2b065e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",21-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd47017661fb8a2b065e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",19-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd47017661fb8a2b065e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",15-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd47017661fb8a2b065e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","NE45",14-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd47017661fb8a2b065e",,"","<p>1 hr prep for each class, 4-6 hours for project, presentation, and report</p>","Virtual",12-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed76e1ff4301772c3cc2af0156",,"","","Zoom: 6736844148",27-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed754ffd47017686eb8470093a",,"Asynchronous session uploads","","Zoom",05-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd47017686eb8470093a",,"Optional synchronous session","","",29-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf20176d3d89da30cb2",,"Session 2","<p>Lhistoire de Paris en images II: du Paris de Zola au JO2024. Conducted in French.</p> <p>Space is limited and preference will be given to students who plan to attend the majority of visits. Among students order of preference will be those majoring, minoring, or concentrating in French, and first years. Please contact Professor Clark clarkce@mit to enroll.</p>","ZOOM",27-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf20176d3d89da30cb2",,"Session 3","<p>Lhistoire de lOpra Garnier: ses secrets et ses legends. Conducted in French.</p> <p>Space is limited and preference will be given to students who plan to attend the majority of visits. Among students order of preference will be those majoring, minoring, or concentrating in French, and first years. Please contact Professor Clark clarkce@mit to enroll.</p> <p></p>","ZOOM",29-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf20176d3d89da30cb2",,"Session 1","<p>Paris en images I: Paris de Lutce la blanche  la prise de la Bastille. Conducted in French.</p> <p>Space is limited and preference will be given to students who plan to attend the majority of visits. Among students order of preference will be those majoring, minoring, or concentrating in French, and first years. Please contact Professor Clark clarkce@mit to enroll.</p>","ZOOM",25-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd4701761a0e16ea0245",,"","","your home",06-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afec754ffaf2017624e7692402de",,"","","",,"","","N",28-OCT-24
"9289afed76e1ff430176e2bf82d60000",,"Understanding InterculturalCommunication","<p>A big part of navigating cultural differences is understanding differences in communication. In this session, you will learn about culturally influenced communication styles and how we might perceive people whose style differs from our own.</p>","Zoom",22-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed76e1ff430176e2bf82d60000",,"Understanding Cultural Differences","<p>How can we make sense of differences between cultures? In this session, we will discuss a classic framework for understanding the values and roots of cultural differences in behavior.</p>","Zoom",15-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed76e1ff430176e2bf82d60000",,"Understanding the American Personality","<p>Learn about American values and how they shape behavior. We will discuss Americans' optimism, their obsession with time and efficiency, and the importance of equality and achievement.</p>","Zoom",29-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afec754ffaf20176aa62751b0ac5",,"","","VIRTUAL",06-JAN-21,"0515PM","0645PM","Y",28-OCT-24
"9289afec754ffaf20176aa63c7970ace",,"","","virtual",12-JAN-21,"1200PM","0115PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",11-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",21-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",20-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",19-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",12-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",16-JAN-21,"1200PM","0400PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",13-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afed754ffd47017671a7ce8307e5",,"","<p dir=","Zoom",14-JAN-21,"1100AM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176678a5be20769",,"","","",,"","","N",28-OCT-24
"9289afed76e1ff430176e3ed13480030",,"Understanding Cultural Adaptation","<p>It's not easy to move to another country or a new city. We'll talk about the signs and phases of culture shock, the anxiety and feelings (of surprise, disorientation, uncertainty, confusion, etc.) felt when people have to operate within a different cultural or social environment. Join us for an interactive discussion about how to transition to a new culture and ways to support yourself and your family.</p>","Zoom",15-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed76e1ff430176e3ed13480030",,"Understanding InterculturalCommunication","<p>A big part of navigating cultural differences is understanding differences in communication. In this session, you will learn about culturally influenced communication styles and how we might perceive people whose style differs from our own.</p>","Zoom",29-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed76e1ff430176e3ed13480030",,"Understanding Cultural Differences","<p>How can we make sense of differences between cultures? In this session, we will discuss a classic framework for understanding the values and roots of cultural differences in behavior.</p>","Zoom",22-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed76e1ff430176e3ed13480030",,"Understanding the American Personality","<p>Learn about American values and how they shape behavior. We will discuss Americans' optimism, their obsession with time and efficiency, and the importance of equality and achievement.</p>","Zoom",05-FEB-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd470176772ad17d0893",,"","","VIRTUAL",06-JAN-21,"0515PM","0645PM","Y",28-OCT-24
"9289afed754ffd47017686c5298f0926",,"","","virtual",12-JAN-21,"1200PM","0115PM","Y",28-OCT-24
"9289afec754ffaf20175dbd3bc9301c2",,"","","zoom link",12-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf20175dbd3bc9301c2",,"","","zoom link",27-JAN-21,"0300PM","0400PM","Y",28-OCT-24
"9289afec754ffaf2017671f64d0d0827",,"Classes","","Zoom",14-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf2017671f64d0d0827",,"Classes","","Zoom",21-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf2017671f64d0d0827",,"Classes","","Zoom",07-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf2017671f64d0d0827",,"Classes","","Zoom",28-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afed754ffd4701762fc9784603d2",,"Understanding the American Personality","<p>Learn about American values and how they shape behavior. We will discuss Americans' optimism, their obsession with time and efficiency, and the importance of equality and achievement.</p>","Zoom",29-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd4701762fc9784603d2",,"Understanding InterculturalCommunication","<p>A big part of navigating cultural differences is understanding differences in communication. In this session, you will learn about culturally influenced communication styles and how we might perceive people whose style differs from our own.</p>","Zoom",22-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd4701762fc9784603d2",,"Understanding Cultural Adaptation","<p>It's not easy to move to another country or a new city. We'll talk about the signs and phases of culture shock, the anxiety and feelings (of surprise, disorientation, uncertainty, confusion, etc.) felt when people have to operate within a different cultural or social environment. Join us for an interactive discussion about how to transition to a new culture and ways to support yourself and your family.</p>","Zoom",08-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd4701762fc9784603d2",,"Understanding Cultural Differences","<p>How can we make sense of differences between cultures? In this session, we will discuss a classic framework for understanding the values and roots of cultural differences in behavior.</p>","Zoom",15-JAN-21,"1200PM","0130PM","Y",28-OCT-24
"9289afed754ffd4701764d681d85053a",,"Optional synchronous session","","",29-JAN-21,"1200PM","0100PM","Y",28-OCT-24
"9289afed754ffd4701764d681d85053a",,"Asynchronous session uploads","","",05-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd4701764d681d85053a",,"Asynchronous session uploads","","",26-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd4701764d681d85053a",,"Asynchronous session uploads","","",19-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd4701764d681d85053a",,"Asynchronous session uploads","","",12-JAN-21,"","","Y",28-OCT-24
"9289afec754ffaf20176906765f70a19",,"Class 3: Nahre Sol","<p><strong>Nahre Sol 1/21/21 at 7PM-8PM EST</strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",21-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176906765f70a19",,"Class 4: Hilary Han","<p><strong>Hilary Hahn - 1/28/20 at 7PM-8PM EST</strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",28-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176906765f70a19",,"Class 1: Drew Forde (ThatViolaKid)","<p><strong><strong>Drew Forde (ThatViolaKid)  1/7/21 at 7PM-8PM EST</strong></strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",07-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176906765f70a19",,"Class 2: Yo-Yo Ma","<p><strong>Yo-Yo Ma  1/14/21 at 7PM-8PM EST</strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",14-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afed76e1ff430176e334fab20016",,"Introduction to Conceptual Modeling","","On line",25-JAN-21,"0900AM","1200AM","Y",28-OCT-24
"9289afed76e1ff430176e334fab20016",,"Modeling Your Research Project","","On Line",28-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afed76e1ff430176e334fab20016",,"States, Events, and Conditions","","On Line",27-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afed76e1ff430176e334fab20016",,"Behavior, Structure, and Function","","On Line",26-JAN-21,"0900AM","1200PM","Y",28-OCT-24
"9289afec754ffaf20176d38392d80c8c",,"Class 3: Nahre Sol","<p><strong>Nahre Sol 1/21/21 at 7PM-8PM EST</strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",21-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176d38392d80c8c",,"Class 4: Hilary Han","<p><strong>Hilary Hahn - 1/28/20 at 7PM-8PM EST</strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",28-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176d38392d80c8c",,"Class 1: Drew Forde (ThatViolaKid)","<p><strong><strong>Drew Forde (ThatViolaKid)  1/7/21 at 7PM-8PM EST</strong></strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",07-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afec754ffaf20176d38392d80c8c",,"Class 2: Yo-Yo Ma","<p><strong>Yo-Yo Ma  1/14/21 at 7PM-8PM EST</strong></p> <p>For more information on this guest artists, check out the Facebook or Eventbrite events!</p>","Virtual",14-JAN-21,"0700PM","0800PM","Y",28-OCT-24
"9289afed754ffd4701762ecaa7be03c7",,"","","",,"","","N",28-OCT-24
"9289afec754ffaf2017663383764073c",,"Living on Purpose","","Zoom",08-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017663383764073c",,"Living on Purpose","","Zoom",15-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017663383764073c",,"Living on Purpose","","Zoom",29-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afec754ffaf2017663383764073c",,"Living on Purpose","","Zoom",22-JAN-21,"0100PM","0200PM","Y",28-OCT-24
"9289afed754ffd470176771b13f1088a",,"","","virtual",12-JAN-21,"1200PM","0115PM","Y",28-OCT-24
"9289afed754ffd47017686eb8470093a",,"Asynchronous session uploads","","Zoom",26-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd47017686eb8470093a",,"Asynchronous session uploads","","Zoom",19-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd47017686eb8470093a",,"Asynchronous session uploads","","Zoom",12-JAN-21,"","","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",19-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",20-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",21-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",22-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",25-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",26-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",27-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",28-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",29-JAN-21,"0900AM","0600PM","Y",28-OCT-24
