"VIEW_ID","VIEW_NAME","DESCRIPTION","SENSITIVITY_ID","STATUS","VIEW_TYPE","PRIMARY_PROVIDER_CODE","ADDITIONAL_PROVIDER_INFO"
2023,"IR_HEADCOUNT_DETAIL","XXX",3,"PRODUCTION","F","SUPPRESSED",""
2024,"IR_PERSON_EMPLOYEE_HISTORY","XXX",3,"PRODUCTION","F","SUPPRESSED",""
2039,"HR_POSITION_DETAIL_HISTORY","This table contains information about position budgets and statuses, from 2004 to present.  For filled positions, it specifies who holds them and for what periods of time.  For unfilled positions, it specifies their sub-status.",3,"PRODUCTION","F","HRUSER",""
2059,"HR_BENEFIT_ELIGIBILITY_CURRENT","XXX",3,"PRODUCTION","F","HRUSER",""
2060,"HR_BENEFIT_ELIGIBILITY_HISTORY","XXX",3,"PRODUCTION","F","HRUSER",""
2100,"ACAD_CHAIR_COST_COLLECTOR","The various cost objects (for the chair, for salary and wages, and for scholarly allowance) associated with an academic chair.",2,"PRODUCTION","D","HRUSER",""
2099,"ACAD_CHAIR","Academic chair information",2,"PRODUCTION","D","HRUSER",""
1675,"VENDOR_CLASSIFICATION","Vendor classification data",3,"PRODUCTION","D","SAPUSER",""
1676,"VENDOR_DNB","Vendor Dun and Bradstreet data",3,"PRODUCTION","D","SAPUSER",""
2101,"ACAD_CHAIR_DETAIL","Academic chair",2,"PRODUCTION","F","HRUSER",""
2119,"STUDENT_EMERGENCY_CONTACT","This table contains emergency contact information for all current (ie. eligible to register for the current academic term) undergraduate and graduate students.  (Per: Registrar's Office - not to publish this table on the Web because she can't grant access to individual users.  Only Deans on call, Police, EHS, and some specific applications can have access to data in this table.)",3,"PRODUCTION","D","SUPPRESSED",""
2139,"SAP_PERSON_NEW","XXX",3,"PRODUCTION","D","SUPPRESSED",""
1806,"HR_EMPLOYEE_AFFILIATION_DETAIL","Data about MIT employee's research affiliations.",3,"PRODUCTION","D","HRUSER",""
1807,"HR_EMPLOYEE_AFFILIATION_TYPE","Data identifying the type of research affiliation (high,medium,low)",3,"PRODUCTION","D","HRUSER",""
1808,"HR_JOB_FULL","Master data table containing a list of jobs, job titles, pay grade, salary ranges and other job related data.",2,"PRODUCTION","D","HRUSER",""
2160,"MIT_MEDICAL_EMPLOYEE","This table is created for use by the Medical Department.  It contains 
employee information for all employees, including campus, Lincoln, and affiliates.   Access to home address and home phone number is limited to those individuals who are in the MIT Health Plans and affiliates whose addresses need to be maintained by the Medical Department.  The home address and home phone numbers for all other individuals are blanked out.",3,"SUPPRESSED","D","SUPPRESSED",""
1810,"HR_PERSON_EMPLOYEE_IR","XXX",2,"PRODUCTION","D","SUPPRESSED",""
1812,"HR_POSITION_FULL","Master data table containing position information, such as position title, position area/subarea and employee group/subgroup, for the current fiscal period. It also includes position's salary information",3,"PRODUCTION","D","HRUSER",""
2161,"MIT_MEDICAL_RECIPIENT","This table is created for use by the Medical Department.  It contains basic biographic and health plan converage information for all current recipients of the MIT Health Plans (both the MITT, Traditional, and the MITF,  Flexible, Health Plans).",3,"PRODUCTION","D","SAPUSER",""
1814,"LAB_MGMNT_DIRECTORY","EH&S lab management personnel directory information.",3,"PRODUCTION","D","HRUSER",""
2183,"OSP_AWARD_TERMS_DETAIL","Contains the different OSP award terms and conditions from COEUS. For each award, there are one or multiple award terms and conditions.",3,"PRODUCTION","F","OSPUSER",""
2184,"OSP_AWARD_TERMS_TYPE","Dimension table contains the different types of OSP award terms and conditions.",3,"PRODUCTION","D","OSPUSER",""
2203,"BENEFITS_PERSON_EMPLOYEE","MIT employee data including benefits-related fields which are excluded from other employee views",3,"PRODUCTION","D","HRUSER",""
2223,"EXTERNAL_CREDIT_GENERATED","This table ""integrates"" the test scores with the credit results generated.  Join this table with the EXTERNAL TEST SCORE DETAIL table to get the credit results generated from the tests.",3,"PRODUCTION","D","MITSIS",""
1889,"PARKING_EMPLOYEE_AFFILIATE","MIT employee and affiliate data, for use by the Parking and Transportation Office.",3,"PRODUCTION","F","SUPPRESSED",""
2225,"EXTERNAL_CREDIT_RULE","A dimension table for the External Test Credit Result Star Schema.  It contains the credit rule names and categories.",3,"PRODUCTION","D","MITSIS",""
1891,"PARKING_STUDENT","Student data, for use by the Parking and Transportation Office only.",3,"PRODUCTION","F","SUPPRESSED",""
2226,"EXTERNAL_TEST","A dimension table for the External Test Score Star Schema which contains all the external tests and test scores maintained by the Registrar's Office.   Data items include Test Category (eg. ""AP"" for Advanced Placement, ""TC"" for Transfer Credit, ""GC"" for GCE A-Level, ""AS"" for Advanced Standing, etc.), Test Code, Test Component Code, Test Description, and Test Score Source.",2,"PRODUCTION","D","MITSIS",""
2227,"EXTERNAL_TEST_GENERATED","This table ""integrates"" the credit results with the test scores.  Join this table with the EXTERNAL CREDIT RESULT DETAIL table to get the tests from which the credit results were generated.",3,"PRODUCTION","D","MITSIS",""
2228,"EXTERNAL_TEST_SCORE_DETAIL","This table contains (freshman) external test score information.  Data in the table includes all tests and raw test scores maintained by MIT for Advanced Placement (AP), International baccalaureate exams, A-level exams, Transfer credit, Advanced Standing and Freshman Essay Evaluation.  Students included in this table are those with an entrance term code of Summer 2003 (2003SU) and beyond, and who were eligible to register for the term.",3,"PRODUCTION","F","MITSIS",""
2229,"EXTERNAL_TEST_TIME","The time dimension table for the External Test Score Star Schema.  It contains information about the year and the month the test was taken.",3,"PRODUCTION","F","MITSIS",""
2230,"BALANCES_BY_FISCAL_PERIOD_3YRS","Contains 3 years of summary financial information, balance, and department and institute budgets for Cost Collectors. Use this table instead of BALANCES_BY_FISCAL_PERIOD if you don't need more than 3 years worth of data.",3,"PRODUCTION","F","SAPUSER",""
2250,"PENSION_ACTION_DETAIL","Pension Actions data (Action Begin and End date,SAP Status, Last Update Date,etc)",3,"PRODUCTION","F","HRUSER",""
2251,"PENSION_PERSON","SAP HR Pension Person data",3,"PRODUCTION","D","HRUSER",""
2252,"PENSION_BENEFITS_DETAIL","Pension Benefits data",3,"PRODUCTION","F","HRUSER",""
2253,"PENSION_BENEFITS_ELIG_DETAIL","Pension Benefits Eligibility",3,"PRODUCTION","F","HRUSER",""
2254,"PENSION_BENEFITS_RECIPIENT","SAP HR Pension Benefits Recipients",3,"PRODUCTION","D","HRUSER",""
2270,"FINAID_WORK_EARNINGS_DETAIL","Contains student's work earnings data from on campus jobs such as fellowships, teaching assistant, research assistant, undergraduate on campus work.  Only the latest three financial aid years of data are included in this table.",3,"PRODUCTION","F","MITSIS",""
2271,"FINAID_WORK_STUDENT","This table contains records of students who have worked on campus.  Fields of records include MIT ID, full name, and some enrollment information.",3,"PRODUCTION","D","MITSIS",""
2291,"FINAID_FWS_POSITION","A dimension table to be used in the Financial Aid Student Work Study (off-campus work) Star Schema.  It contains all off-campus positions (with job title, description, program code, organization name, organization type, etc.) for the Financial Student Work Study program.  The positions are grouped by program year.",3,"PRODUCTION","D","MITSIS",""
2292,"LAB_MGMNT_DIRECTORY_NEW","XXX",3,"PRODUCTION","","SUPPRESSED",""
2312,"FINAID_FWS_TIMESHEET_DETAIL","Each record in this table represents a weekly time sheet for an off-campus position held by a student.  Information in the time sheet record include: begin and end date of the week, total hours work for the week and on each day, weekly earnings, and payroll account information.",3,"PRODUCTION","F","MITSIS",""
2332,"DAPER_PE_STUDENT","This table is created specifically for use by the Department of Athletics, Physical Eudcation, Recreation (DAPER) to retrieve PE student data from the Data Warehouse.  The table contains records of students who are eligible to register in the current and the upcoming academic terms.  The fields of e-mail address, term address, home address and Course information are not populated if the student has asked to have the information suppressed.",3,"PRODUCTION","F","MITSIS",""
2352,"DAPER_ATHLETE_CREW","This table is created specifically for use by the Department of Athletics, Physical Eudcation, Recreation (DAPER) to capture the data DAPER sends to Data Warehouse for Athletic Eligibility information for athletes and crew members.",3,"PRODUCTION","F","MITSIS",""
2353,"DAPER_ELIG_ENROLLMENT","This table is created specifically for use by the Department of Athletics, Physical Eudcation, Recreation (DAPER) to retrieve student term enrollment data for Athletic Eligibility Requirements.  There is one record per student per term (including prior, current, and future terms in which the student has an enrollment profile).  The STUDENT YEAR field is not populated if the student has asked to have the information suppressed.",3,"PRODUCTION","F","MITSIS",""
2354,"DAPER_ELIG_FINAID","This table is created specifically for use by the Department of Athletics, Physical Eudcation, Recreation (DAPER) to retrieve financial aid data from the Data Warehouse to monitor the athletic eligibillity of crew members.  There is one record per student per term per fund/award offered.  Only active (ie. not cancelled, not declined and with offered amount > 0) financial awards are included.",3,"PRODUCTION","F","MITSIS",""
2355,"DAPER_ELIG_STUDENT","This table is created specifically for use by the Department of Athletics, Physical Eudcation, Recreation (DAPER) to retrieve student data from the Data Warehouse to monitor the athletic eligibililty of student athletes.  There is one record per student in the table.  Data items include student biographic information, term and home addresses, previous college name, cumulative GPA, registration information for all athletes; and  course(s) of major and degree requirements for Crew members.  Students who have asked to have their email address, term and home addresses, or course information suppressed, the corresponding fields of their records are not populated.",3,"PRODUCTION","F","MITSIS",""
2224,"EXTERNAL_CREDIT_RESULT_DETAIL","This table contains credit results that are generated from and/or applied to the freshmen external tests such as Advanced Placement, International Baccalaureate, GCE A-Level, Transfer Credit, and Advanced Standing.   Generated credits result from applying the MIT credit rules associated with specific tests.   Applied credit is the actual credit applied to a student's academic record.  Students and/or the Registrar's Office may apply credit differently from the way it is initially generated based on the subjects the student students register for and also other factors.   Credit comes in two forms: Credit for a specific subject (as specified in SUBJECT CODE and SUBJECT NUMBER) with associated units, and general elective credit units.",3,"PRODUCTION","F","MITSIS",""
5336,"EHSI_FINDING_TYPE","XXX",3,"PRODUCTION","","SUPPRESSED",""
5817,"EDACCA_CERTIFIER_TYPE","XXX",3,"PRODUCTION","","SUPPRESSED",""
6439,"FINAID_GRANT_STUDENT_INTEREST3","Financial Aid Grant -- student interests.  This table is granted to users in the Office of Student Financial Services and Resource Development only.",3,"PRODUCTION","","MITSIS",""
7594,"FPR_IR_AWARD","XXX",3,"PRODUCTION","F","SUPPRESSED",""
4372,"EMPLOYEE_DIRECTORY_FULL","A more basic version of DEPARTMENT_EMPLOYEE_DIRECTORY",3,"PRODUCTION","D","HRUSER",""
5236,"TEM_REGISTRATION_STATUS","Training & Event Management  Registration Status data",3,"PRODUCTION","","SUPPRESSED",""
5196,"BI_FUND_CENTER_HIER_FINANCE","XXX",3,"PRODUCTION","","SUPPRESSED",""
5197,"BI_FUND_CENTER_HIER_PEOPLE","XXX",3,"PRODUCTION","","SUPPRESSED",""
5796,"PURCHASING_PO_INVOICE_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
6536,"STUDENT_ADDRESS","This table contains students'  home, term and office addresses",3,"PRODUCTION","F","MITSIS",""
7513,"TRAVEL_UNEXPENSE_DETAIL","XXX",3,"UNKNOWN","","SUPPRESSED",""
7534,"TLO_ALUMNI_ADDRESS","XXX",3,"PRODUCTION","","SUPPRESSED",""
5276,"STUDENT_ADVISOR","Contains students and their advisors for the current academic term. A student may have multiple courses of major and multiple advisors for each of the courses of major.  The IS_PRIMARY_COURSE field indicates the primary course of major and the IS_PRIMARY_ADVISOR field indicates the primary advisor for each of  the course(s) of major.  There is one record per student per academic term per course of major and course level per advisor.",3,"PRODUCTION","F","MITSIS",""
7026,"OSE_SUBJECT_GROUPING","Online Subject Evaluation (OSE) subject groups and groupings",3,"PRODUCTION","D","SUPPRESSED",""
7392,"SUBJECT_ENROLLMENT_SUMMARY","Subject enrollment data at subject level.   There is one record per academic term, per student, per subject regardless of the sections the student is enrolled in.",3,"PRODUCTION","F","MITSIS",""
5996,"LIB_ITEM_TO_RSRV_CAT_MAP","XXX",3,"PRODUCTION","","SUPPRESSED",""
4695,"STUDENT_CLRHSE_CORE_DETAIL","Data feed to the National Student Clearinghouse, with ""Core"" data.",3,"PRODUCTION","F","SUPPRESSED",""
5997,"SAP_PERSON_TEST","XXX",3,"???","","SUPPRESSED",""
6598,"ALL_MEDICAL_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
6720,"LSO_BUILDING","Buildings in LSO system (SAP)",3,"PRODUCTION","D","SAPUSER",""
6721,"LSO_INSTRUCTOR","List of instructors in E-learning (LSO) module",3,"PRODUCTION","D","SAPUSER",""
6722,"LSO_INSTRUCTOR_SCHEDULE_DETAIL","Table for reporting on sections instructors teach",3,"PRODUCTION","F","SAPUSER",""
6723,"LSO_LOCATION","Session Locations as described in LSO module",3,"PRODUCTION","D","SAPUSER",""
4856,"PAYROLL_OLD_EDACCA_DETAIL","Payroll Detail data prior 07/2006 loaded from the legacy system",3,"PRODUCTION","","SUPPRESSED",""
6076,"IR_AWARD","Awards",3,"PRODUCTION","D","IRUSER",""
6077,"IR_AWARD_HONOR_DETAIL","Honors bestowed.",3,"PRODUCTION","F","IRUSER",""
6078,"IR_AWARD_PERSON","Recipients of awards and honors.",3,"PRODUCTION","D","IRUSER",""
6456,"PAYROLL_GRADUATE_APPOINTMENT","Data feed of payroll graduate appointment data to MITSIS",3,"PRODUCTION","","SUPPRESSED",""
7700,"HR_RESIDENCY_STATUS_HISTORY","XXX",3,"UNKNOWN","","UNKNOWN",""
5776,"STUDENT_TERM_ENROLLMENT_OME","For OME use only.",3,"PRODUCTION","D","SUPPRESSED",""
6336,"CYBERSOURCE_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
6741,"OSE_OVERALL_INSTRUCTOR_DETAIL","Online Subject Evaluation (OSE) - Instructor teaching and enrollment data with overall rating of teaching and overall rating of subject",3,"PRODUCTION","F","SUPPRESSED",""
7229,"WORK_ORDER_OP20_TEXT_DETAIL","XXX",3,"PRODUCTION","F","SUPPRESSED",""
5316,"STUDENT_CLRHSE_CORE_HEADER","Data feed to the National Student Clearinghouse, with ""Core"" data -- the header record.",3,"PRODUCTION","D","SUPPRESSED",""
5317,"STUDENT_CLRHSE_CORE_TRAILER","Data Feed to Natinoal Student Clearinghouse, with ""Core"" data - the trailer record",3,"PRODUCTION","D","SUPPRESSED",""
6136,"SUBJECT_IAP_SCHEDULE","Schedule (meet time and meet place) data for IAP for-credit subjects (courses).  There is one record per subject per session (time period) as it is offered during IAP.",2,"PRODUCTION","","MITSIS",""
6436,"FINAID_GRANT_STUDENT_INTEREST","Financial Aid Grant -- student interests.  This table is granted to users in the Office of Student Financial Services and Resource Development only.",3,"PRODUCTION","","MITSIS",""
7696,"TRAVEL_SUBMITTER_APPROVER","XXX",3,"UNKNOWN","","UNKNOWN",""
5836,"EHSTA_PI_WORK_AREA","XXX",3,"PRODUCTION","","SUPPRESSED",""
6036,"ADM_GRAD_APPLICATION_EXT","XXX",3,"PRODUCTION","","SUPPRESSED",""
5416,"SAP_ROLES_DETAIL","SAP Financial roles and authorizations.",3,"PRODUCTION","F","ROLEUSER",""
5417,"SAP_ROLES_FUNCTION","SAP Financial Functions, including ""CAN SPEND OR COMMIT FUNDS"", ""INVOICE APPROVAL UNLIMITED"", ""TRAVEL DOCUMENTS APPROVAL"".",3,"PRODUCTION","D","ROLEUSER",""
6942,"OSE_RESPONSE_NUM_INSTR_DETAIL","Online Subject Evaluation (OSE) - Distribution of numeric responses to one question, about instructors",3,"PRODUCTION","F","SUPPRESSED",""
7741,"EL_QUALIFICATION_DETAIL","XXX",3,"UNKNOWN","","SUPPRESSED",""
4312,"PAYROLL_SAL_DIST_BY_FP_DETAIL","A ""work"" table for SALARY_DIST_BY_FP_DETAIL",3,"PROTOTYPE","F","SUPPRESSED",""
4757,"SING_CURRENCY_MONTH_END_MAP","XXX",3,"PRODUCTION","","SUPPRESSED",""
6016,"CYBERSOURCE_DETAIL_LINEITEM","XXX",3,"PRODUCTION","","SUPPRESSED",""
6724,"LSO_PROVIDER","MIT Org unit information (SAP HR)",3,"PRODUCTION","D","SAPUSER",""
6725,"LSO_SESSION_SCHEDULE_DETAIL","Fact table for reporting session schedules",3,"PRODUCTION","F","SAPUSER",""
6726,"TEM_LOCATION","XXX",3,"PRODUCTION","","SUPPRESSED",""
6638,"MIT_CARD_LIBRARY_ID","A special MIT CARD DATA wth Library ID only",3,"PRODUCTION","","SUPPRESSED",""
2933,"HR_POSITION_FULL_HISTORY","Master data table containing position information, such as position title, position area/subarea and employee group/subgroup. It also includes position's salary information",3,"PRODUCTION","F","HRUSER",""
5136,"BI_PI_HIER_FINANCE","XXX",3,"PRODUCTION","","SUPPRESSED",""
5137,"BI_PI_HIER_PEOPLE","XXX",3,"PRODUCTION","","SUPPRESSED",""
6056,"STUDENT_ETHNIC_SUBGROUP_ACTIVE","The current ethnicity and ethnic subgroups self-selected by the students.  Ethnicity includes: White, Asian, Black or African American, Hispanic or Latino, International, etc.  Ethnic subgroups are: Hispanic or Latino, Mexico, Puerto Rico, Japan, Chinese, Korea, Vietnam, Philippines, Pakistan, India, Spain, Samoa, Guam, Europe, Carribbean, Alaska Native, etc.",3,"PRODUCTION","F","MITSIS",""
6296,"AP_ACH_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
6882,"OSE_RESPONSE_TEXT_INSTR_DETAIL","Online Subject Evaluation (OSE) - Distribution of text/open-ended responses to one question about instructors",3,"PRODUCTION","F","SUPPRESSED",""
6966,"LSO_REGISTRATION_DETAIL","Fact table for reporting on registrations in E-learning module",3,"PRODUCTION","F","SAPUSER",""
7372,"WTW_OLD_INSTRUCTOR","This table contains all instructors  in the <b>OLD</b> Who-is-Teaching-What data model.",3,"PRODUCTION","D","MITSIS",""
7373,"WTW_OLD_SUBJECT_SECTION","This is a dimension table used in the <b>OLD</b> Who-is-Teaching-What data model.  The table contains information about the subjects and sections for the teaching data.  There is one record per academic term per subject per section in this table.",3,"PRODUCTION","D","MITSIS",""
4499,"RT_TRANSACTION_CREATOR","Contains the Kerberos Name, and if known, the MIT ID, name, department, and office address of the person who created the Transacton for a ticket in Request Tracker.",3,"PRODUCTION","D","RTUSER",""
4500,"RT_TRANSACTION_DETAIL","Contains Request Tracker ticket transactions data.",3,"PRODUCTION","F","RTUSER",""
4501,"RT_TRANSACTION_TYPE","Contains all the type of transactions (eg. Create, Comment, Correspond, Take)  added to the ticket in Request Tracker.",3,"PRODUCTION","D","RTUSER",""
5036,"BI_PROJECT_YEAR","XXX",3,"PRODUCTION","","SUPPRESSED",""
6986,"ALL_MEDICAL_RECIPIENT","Benefits recipients: employees, retirees, and their covered family members",3,"PRODUCTION","D","SUPPRESSED",""
7129,"SING_BALANCES_BY_FP","XXX",3,"SUPPRESSED","","SUPPRESSED",""
7698,"STUDENT_HOURLY_APPT_DST_DETAIL","XXX",3,"UNKNOWN","","UNKNOWN",""
7699,"STUDENT_HOURLY_APPT_SEGMENT","XXX",3,"UNKNOWN","","UNKNOWN",""
4595,"RT_QUEUE","Contains information about the existing queues in Request Tracker.",3,"PRODUCTION","D","RTUSER",""
4596,"RT_TICKET_STATUS","Contains the status of the tickets in Request Tracker.",3,"PRODUCTION","D","RTUSER",""
5076,"BI_PEOPLE_ACTUALS_PCT","XXX",3,"PRODUCTION","","SUPPRESSED",""
6573,"SUMMIT_VIEW_DETAIL96A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6574,"SUMMIT_VIEW_OBJECT90H","XXX",3,"PRODUCTION","","SUPPRESSED",""
6575,"SUMMIT_VIEW_OBJECT91H","XXX",3,"PRODUCTION","","SUPPRESSED",""
6576,"SUMMIT_VIEW_OBJECT92A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6577,"SUMMIT_VIEW_OBJECT93A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6578,"SUMMIT_VIEW_OBJECT94A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6579,"SUMMIT_VIEW_OBJECT95A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6580,"SUMMIT_VIEW_OBJECT96A","XXX",3,"PRODUCTION","","SUPPRESSED",""
6581,"SUMMIT_VIEW_OBJECTYA","XXX",3,"PRODUCTION","","SUPPRESSED",""
6582,"SUMMIT_VIEW_OBJECTYH","XXX",3,"PRODUCTION","","SUPPRESSED",""
7413,"WTW_OLD_INSTRUCTOR_ROLE","This is a dimension table used in the <b>OLD</b> Who-is-Teaching-What data model.  The table contains all the instructor roles -- example: Lecturer, Administration, Recitation Instructor, Lab Instructor, etc.",3,"PRODUCTION","D","MITSIS",""
7414,"WTW_SUBJECT_GROUPING","This is a dimension table used in the Who-is-Teaching-What data model.  Data in this table are used to identify the cluster subjects for specific academic term  by department and school.",3,"PRODUCTION","D","MITSIS",""
5077,"BI_PEOPLE_COMMITMENTS_PCT","XXX",3,"PRODUCTION","","SUPPRESSED",""
5176,"APPOINTMENT_HISTORICAL_NEW","XXX",3,"PRODUCTION","","SUPPRESSED",""
6276,"STUDENT_CLRHSE_DEGREE_DETAIL","Data Feed to National Student Clearinghouse, DegreeVerify",3,"PRODUCTION","F","SUPPRESSED",""
6277,"STUDENT_CLRHSE_DEGREE_HEADER","Data Feed to National Student Clearinghouse, DegreeVerify",3,"PRODUCTION","D","SUPPRESSED",""
6278,"STUDENT_CLRHSE_DEGREE_TRAILER","Data Feed to National Student Clearinghouse, DegreeVerify",3,"PRODUCTION","D","SUPPRESSED",""
7697,"SHA_STUDENT","XXX",3,"UNKNOWN","","UNKNOWN",""
5016,"BI_FINANCIAL_ACTUALS","XXX",3,"PRODUCTION","","SUPPRESSED",""
5017,"BI_FINANCIAL_BUDGET","XXX",3,"PRODUCTION","","SUPPRESSED",""
5018,"BI_FINANCIAL_COMMITMENTS","XXX",3,"PRODUCTION","","SUPPRESSED",""
5297,"STUDENT_CURRENT_ENROLLMENT","This table contains the current academic term enrollment/registration information.  It is a simplified version of STUDENT_TERM_ENROLLMENT.",3,"PRODUCTION","D","MITSIS",""
5396,"STUDENT_ETHNICITY_LOOKUP","Student Ethnicity Lookup table",2,"PRODUCTION","D","SUPPRESSED",""
7492,"ADM_GRAD_EDUCATION_HISTORY","XXX",3,"SUPPRESSED","F","SUPPRESSED",""
6822,"OSE_OVERALL_SUBJECT_DETAIL","Online Subject Evaluation (OSE) - Subject enrollment data with overall rating of subject and response rates",3,"PRODUCTION","F","SUPPRESSED",""
7209,"ALUM_EMPLOYMENT","This table contains MIT alumni's employment records",3,"PRODUCTION","F","ALUMUSER",""
7721,"FPR_ACADEMIC_CHAIR","XXX",3,"PRODUCTION","F","SUPPRESSED",""
4675,"SING_PAYMENT_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
4796,"LIBRARY_RESERVE_MATRL_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
4936,"ASR_COMMENT","Annual Salary Review comments",3,"PRODUCTION","D","SUPPRESSED",""
6862,"OSE_RESPONSE_NUM_SUBJ_DETAIL","Online Subject Evaluation (OSE) - Distribution of numeric responses to one question, about subjects",3,"PRODUCTION","F","SUPPRESSED",""
6863,"OSE_RESPONSE_TEXT_SUBJ_DETAIL","Online Subject Evaluation (OSE) - Distribution of text/open-ended responses to one question about subjects",3,"PRODUCTION","F","SUPPRESSED",""
7066,"OSE_CLUSTER_LIST","Same as Subject Cluster List",3,"PRODUCTION","","SUPPRESSED",""
7067,"OSE_SUBJECT_ENROLLABLE","Online Subject Evaluation (OSE) enrollable subjects",3,"PRODUCTION","D","SUPPRESSED",""
7493,"TRAVEL_PERSON","XXX",3,"UNKNOWN","","UNKNOWN",""
4958,"BI_EMPLOYEE_POSITION","XXX",3,"PRODUCTION","","SUPPRESSED",""
6698,"LSO_REGISTRATION_STATUS","List of valid course registration statuses",3,"PRODUCTION","D","SAPUSER",""
6699,"LSO_SESSION_STATUS","List of LSO session statuses",3,"PRODUCTION","D","SAPUSER",""
7046,"OSERPT_CLUSTER","Snapshot historic view with MITSIS data for Online Subject Evaluation.  Cluster Lists. Complicated.",3,"PRODUCTION","","SUPPRESSED",""
4291,"ALUMNI_ALL","Biographic recods of all Alumni, including sensitive data items.",3,"SUPPRESSED","","SUPPRESSED",""
4292,"DW_USERS_KRB_NAME","XXX",3,"PRODUCTION","","SUPPRESSED",""
4293,"PERSON_MIR3","Contains emergency contact information for all employees and students - data feed to the MIT MIR3, Emergency Notification, System.",3,"PRODUCTION","D","SUPPRESSED",""
4294,"PERSON_SAILING","Person data - all people with a valid MIT ID - for use by the MIT Sailing Pavillion.",3,"PRODUCTION","D","SUPPRESSED",""
4295,"TELEPHONE_NOT_BILLED_DETAIL","XXX",3,"PRODUCTION","F","SUPPRESSED",""
4615,"STUDENT_ENROLLMENT_ALUMNI","Student enrollment data specifically for the Alumni Office.",3,"PRODUCTION","","SUPPRESSED",""
4916,"TEM_SESSION_DETAIL","Training & Event Management information about offered sessions for a class",3,"PRODUCTION","","SUPPRESSED",""
4956,"BI_COST_OBJECT_FINANCE","XXX",3,"PRODUCTION","","SUPPRESSED",""
4957,"BI_COST_OBJECT_PEOPLE","XXX",3,"PRODUCTION","","SUPPRESSED",""
5217,"TEM_REGISTRATION_DETAIL","Training & Event Management Regisrtation data",3,"PRODUCTION","","SUPPRESSED",""
5616,"ALL_BENEFITS_ELIG_HISTORY","XXX",3,"PRODUCTION","F","SUPPRESSED",""
5756,"SUBJECT_ENROLLMENT_GRADED_OME","For OME use only.",3,"PRODUCTION","D","SUPPRESSED",""
5916,"STUDENT_ETHNICITY_DETAIL","Student ethnicity information.",3,"PRODUCTION","D","MITSIS",""
7472,"STUDENT_BASIC","Basic student information with MIT ID, name; and registration information such as whether the student is eligible to register, registered, and the student year, home department and course of major for the current academic term.",3,"PRODUCTION","D","MITSIS",""
5096,"STUDENT_CLRHSE_CORE_OUTPUT","Data feed to the National Student Clearinghouse, with ""Core"" data.",3,"PRODUCTION","D","SUPPRESSED",""
5216,"TEM_REGISTRATION_APPT_DETAIL","Training & Event Management: Appointment data at the time of the registration",3,"PRODUCTION","","SUPPRESSED",""
6396,"OSP_COSTSHARE_COMMENT","OSP Award Cost Sharing Comments",3,"PRODUCTION","F","OSPUSER",""
5356,"STUDENT_OME","Student Biographis data for OME",3,"PRODUCTION","D","SUPPRESSED",""
5436,"ALL_MEDICAL_PERSON","XXX",3,"PRODUCTION","","SUPPRESSED",""
7762,"STUDENT_ADVISOR_ALL","XXX",3,"PRODUCTION","F","SUPPRESSED",""
7763,"STUDENT_ETHESIS","for the Libraries",3,"PRODUCTION","F","SUPPRESSED",""
7764,"THESIS_SUPERVISOR_ALL","XXX",3,"PRODUCTION","F","SUPPRESSED",""
6618,"TRAVEL_EXPENSE_DETAIL","XXX",3,"PRODUCTION","","SUPPRESSED",""
7656,"STUDENT_COURSE_WEIGHTED_ANON","XXX",3,"PROTOTYPE","","SUPPRESSED",""
7701,"EHS_TRAINING_QUAL_DETAIL","XXX",3,"UNKNOWN","","SUPPRESSED",""
4311,"ADM_GRAD_FUNDING_OFFER_SUMMARY","XXX",3,"PRODUCTION","F","SUPPRESSED",""
4836,"HIST_CHAIR_INFORMATION","XXX",3,"???","","SUPPRESSED",""
5676,"HR_FACULTY_HIRING","Faculty Hiring By Fiscal Year of Initial Appointment",3,"PRODUCTION","F","SUPPRESSED",""
7169,"ROLES_EXTRACT_SUBJECT","XXX",3,"SUPPRESSED","","SUPPRESSED",""
4454,"ALL_BENEFITS_RECIPIENT","This table has a record for every recipient of MIT benefits, be it through their association with an MIT employee or a Pension annuitant, or through beinng one",3,"SUPPRESSED","","SUPPRESSED",""
6962,"FUND_CENTER_HIERARCHY","Fund Center Hierarchy",3,"PRODUCTION","D","SAPUSER",""
6965,"OSE_SURVEY_WINDOW","Online Subject Evaluation (OSE) - survey window information",3,"PRODUCTION","D","SUPPRESSED",""
7677,"FACULTY_DEPT_WEIGHTED_ANON","SoE Teaching Credit Project",3,"PROTOTYPE","","SUPPRESSED",""
4392,"BALANCE_SHEET_ACCOUNT_BROAD","XXX",3,"SUPPRESSED","","SUPPRESSED",""
