"CIP_WITH_VERSION_KEY","VERSION","PROGRAM_CODE","PROGRAM_TITLE","CATEGORY_CODE","CATEGORY_TITLE","FOUR_DIGIT_CODE","FOUR_DIGIT_TITLE","WAREHOUSE_LOAD_DATE"
"1513032000","2000","151303","Architectural Drafting and Architectural CAD/CADD","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians",27-MAR-03
"1513042000","2000","151304","Civil Drafting and Civil Engineering CAD/CADD","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians",27-MAR-03
"1513052000","2000","151305","Electrical/Electronics Drafting and Electrical/Electronics CAD/CADD","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians",27-MAR-03
"1513062000","2000","151306","Mechanical Drafting and Mechanical Drafting CAD/CADD","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians",27-MAR-03
"1513992000","2000","151399","Drafting/Design Engineering Technologies/Technicians, Other","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1513","Drafting/Design Engineering Technologies/Technicians",27-MAR-03
"1514012000","2000","151401","Nuclear Engineering Technology/Technician","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1514","Nuclear Engineering Technologies/Technicians",27-MAR-03
"1515012000","2000","151501","Engineering/Industrial Management","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1515","Engineering-Related Fields",27-MAR-03
"1599992000","2000","159999","Engineering Technologies/Technicians, Other","15","ENGINEERING TECHNOLOGIES/TECHNICIANS","1599","Engineering Technologies/Technicians, Other",27-MAR-03
"1601012000","2000","160101","Foreign Languages and Literatures, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistics Comparative, and Related Language Studies and Services",27-MAR-03
"1601022000","2000","160102","Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistics Comparative, and Related Language Studies and Services",27-MAR-03
"1601032000","2000","160103","Language Interpretation and Translation","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistics Comparative, and Related Language Studies and Services",27-MAR-03
"1601042000","2000","160104","Comparative Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistics Comparative, and Related Language Studies and Services",27-MAR-03
"1601992000","2000","160199","Linguistic, Comparative, and Related Language Studies and Services, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistics Comparative, and Related Language Studies and Services",27-MAR-03
"1602012000","2000","160201","African Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1602","African Languages, Literatures, and Linguistics",27-MAR-03
"1603002000","2000","160300","East Asian Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",27-MAR-03
"1603012000","2000","160301","Chinese Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",27-MAR-03
"1603022000","2000","160302","Japanese Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",27-MAR-03
"1603032000","2000","160303","Korean Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",27-MAR-03
"1603042000","2000","160304","Tibetan Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",27-MAR-03
"1603992000","2000","160399","East Asian Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",27-MAR-03
"1604002000","2000","160400","Slavic Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604012000","2000","160401","Baltic Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604022000","2000","160402","Russian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604042000","2000","160404","Albanian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604052000","2000","160405","Bulgarian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604062000","2000","160406","Czech Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604072000","2000","160407","Polish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604082000","2000","160408","Serbian, Croatian, and Serbo-Croatian Languages and Literatures","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604092000","2000","160409","Slovak Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604102000","2000","160410","Ukrainian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1604992000","2000","160499","Slavic, Baltic, and Albanian Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",27-MAR-03
"1605002000","2000","160500","Germanic Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",27-MAR-03
"1605012000","2000","160501","German Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",27-MAR-03
"1605022000","2000","160502","Scandinavian Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",27-MAR-03
"1313382010","2010","131338","Environmental Education","13","EDUCATION","1313","Teacher Education and Professional Development, Specific Subject Areas",17-OCT-10
"1313992010","2010","131399","Teacher Education and Professional Development, Specific Subject Areas, Other","13","EDUCATION","1313","Teacher Education and Professional Development, Specific Subject Areas",17-OCT-10
"1314012010","2010","131401","Teaching English as a Second or Foreign Language/ESL Language Instructor","13","EDUCATION","1314","Teaching English or French as a Second or Foreign Language",17-OCT-10
"1314022010","2010","131402","Teaching French as a Second or Foreign Language","13","EDUCATION","1314","Teaching English or French as a Second or Foreign Language",17-OCT-10
"1314992010","2010","131499","Teaching English or French as a Second or Foreign Language, Other","13","EDUCATION","1314","Teaching English or French as a Second or Foreign Language",17-OCT-10
"1315012010","2010","131501","Teacher Assistant/Aide","13","EDUCATION","1315","Teaching Assistants/Aides",17-OCT-10
"1315022010","2010","131502","Adult Literacy Tutor/Instructor","13","EDUCATION","1315","Teaching Assistants/Aides",17-OCT-10
"1315992010","2010","131599","Teaching Assistants/Aides, Other","13","EDUCATION","1315","Teaching Assistants/Aides",17-OCT-10
"1399992010","2010","139999","Education, Other","13","EDUCATION","1399","Education, Other",17-OCT-10
"1401012010","2010","140101","Engineering, General","14","ENGINEERING","1401","Engineering, General",17-OCT-10
"1401022010","2010","140102","Pre-Engineering","14","ENGINEERING","1401","Engineering, General",17-OCT-10
"1402012010","2010","140201","Aerospace, Aeronautical and Astronautical/Space Engineering","14","ENGINEERING","1402","Aerospace, Aeronautical and Astronautical Engineering",17-OCT-10
"1403012010","2010","140301","Agricultural Engineering","14","ENGINEERING","1403","Agricultural Engineering",17-OCT-10
"1404012010","2010","140401","Architectural Engineering","14","ENGINEERING","1404","Architectural Engineering",17-OCT-10
"1405012010","2010","140501","Bioengineering and Biomedical Engineering","14","ENGINEERING","1405","Biomedical/Medical Engineering",17-OCT-10
"1406012010","2010","140601","Ceramic Sciences and Engineering","14","ENGINEERING","1406","Ceramic Sciences and Engineering",17-OCT-10
"1407012010","2010","140701","Chemical Engineering","14","ENGINEERING","1407","Chemical Engineering",17-OCT-10
"1407022010","2010","140702","Chemical and Biomolecular Engineering","14","ENGINEERING","1407","Chemical Engineering",17-OCT-10
"1407992010","2010","140799","Chemical Engineering, Other","14","ENGINEERING","1407","Chemical Engineering",17-OCT-10
"1408012010","2010","140801","Civil Engineering, General","14","ENGINEERING","1408","Civil Engineering",17-OCT-10
"1408022010","2010","140802","Geotechnical and Geoenvironmental Engineering","14","ENGINEERING","1408","Civil Engineering",17-OCT-10
"1614082000","2000","161408","Vietnamese Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1614","Southeast Asian and Australasian/Pacific Languages, Literatures, and Linguistics",27-MAR-03
"1614992000","2000","161499","Southeast Asian and Australasian/Pacific Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1614","Southeast Asian and Australasian/Pacific Languages, Literatures, and Linguistics",27-MAR-03
"1615012000","2000","161501","Turkish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1615","Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Lingustics",27-MAR-03
"1615022000","2000","161502","Finnish and Related Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1615","Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Lingustics",27-MAR-03
"1615032000","2000","161503","Hungarian/Magyar Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1615","Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Lingustics",27-MAR-03
"1615042000","2000","161504","Mongolian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1615","Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Lingustics",27-MAR-03
"1615992000","2000","161599","Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1615","Turkic, Ural-Altaic, Caucasian, and Central Asian Languages, Literatures, and Lingustics",27-MAR-03
"1616012000","2000","161601","American Sign Language (ASL)","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1616","American Sign Language (ASL)",27-MAR-03
"1616022000","2000","161602","Linguistics of ASL and Other Sign Languages","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1616","American Sign Language (ASL)",27-MAR-03
"1616032000","2000","161603","Sign Language Interpretation and Translation","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1616","American Sign Language (ASL)",27-MAR-03
"1616992000","2000","161699","American Sign Language, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1616","American Sign Language (ASL)",27-MAR-03
"1699992000","2000","169999","Foreign Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1699","Foreign Languages, Literatures, and Linguistics, Other",27-MAR-03
"1900002000","2000","190000","Work and Family Studies","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1900","Work and Family Studies",27-MAR-03
"1901012000","2000","190101","Family and Consumer Sciences/Human Sciences, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1901","Family and Consumer Sciences/Human Sciences, General",27-MAR-03
"1902012000","2000","190201","Business Family and Consumer Sciences/Human Sciences","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1902","Family and Consumer Sciences/Human Sciences Business Services",27-MAR-03
"1902022000","2000","190202","Family and Consumer Sciences/Human Sciences Communication","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1902","Family and Consumer Sciences/Human Sciences Business Services",27-MAR-03
"1902032000","2000","190203","Consumer Merchandising/Retailing Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1902","Family and Consumer Sciences/Human Sciences Business Services",27-MAR-03
"1902992000","2000","190299","Family and Consumer Sciences/Human Sciences Business Services, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1902","Family and Consumer Sciences/Human Sciences Business Services",27-MAR-03
"1904012000","2000","190401","Family Resource Management Studies, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1904","Family and Consumer Economics and Related Studies",27-MAR-03
"1904022000","2000","190402","Consumer Economics","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1904","Family and Consumer Economics and Related Studies",27-MAR-03
"1904032000","2000","190403","Consumer Services and Advocacy","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1904","Family and Consumer Economics and Related Studies",27-MAR-03
"1904992000","2000","190499","Family and Consumer Economics and Related Services, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1904","Family and Consumer Economics and Related Studies",27-MAR-03
"1905012000","2000","190501","Foods, Nutrition, and Wellness Studies, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1905","Foods, Nutrition, and Related Services",27-MAR-03
"1905042000","2000","190504","Human Nutrition","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1905","Foods, Nutrition, and Related Services",27-MAR-03
"1905052000","2000","190505","Foodservice Systems Administration/Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1905","Foods, Nutrition, and Related Services",27-MAR-03
"1905992000","2000","190599","Foods, Nutrition, and Related Services, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1905","Foods, Nutrition, and Related Services",27-MAR-03
"1906012000","2000","190601","Housing and Human Environments, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1906","Housing and Human Environments",27-MAR-03
"1906042000","2000","190604","Facilities Planning and Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1906","Housing and Human Environments",27-MAR-03
"1906052000","2000","190605","Home Furnishings and Equipment Installers","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1906","Housing and Human Environments",27-MAR-03
"1906992000","2000","190699","Housing and Human Environments, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1906","Housing and Human Environments",27-MAR-03
"1907012000","2000","190701","Human Development and Family Studies, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1907022000","2000","190702","Adult Development and Aging","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services",27-MAR-03
"1508992010","2010","150899","Mechanical Engineering Related Technologies/Technicians, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1508","Mechanical Engineering Related Technologies/Technicians",17-OCT-10
"1509012010","2010","150901","Mining Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1509","Mining and Petroleum Technologies/Technicians",17-OCT-10
"1509032010","2010","150903","Petroleum Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1509","Mining and Petroleum Technologies/Technicians",17-OCT-10
"1509992010","2010","150999","Mining and Petroleum Technologies/Technicians, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1509","Mining and Petroleum Technologies/Technicians",17-OCT-10
"1510012010","2010","151001","Construction Engineering Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1510","Construction Engineering Technologies",17-OCT-10
"1511022010","2010","151102","Surveying Technology/Surveying","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1511","Engineering-Related Technologies",17-OCT-10
"1511032010","2010","151103","Hydraulics and Fluid Power Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1511","Engineering-Related Technologies",17-OCT-10
"1511992010","2010","151199","Engineering-Related Technologies, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1511","Engineering-Related Technologies",17-OCT-10
"1512012010","2010","151201","Computer Engineering Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1512","Computer Engineering Technologies/Technicians",17-OCT-10
"1512022010","2010","151202","Computer Technology/Computer Systems Technology","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1512","Computer Engineering Technologies/Technicians",17-OCT-10
"1512032010","2010","151203","Computer Hardware Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1512","Computer Engineering Technologies/Technicians",17-OCT-10
"1512042010","2010","151204","Computer Software Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1512","Computer Engineering Technologies/Technicians",17-OCT-10
"1512992010","2010","151299","Computer Engineering Technologies/Technicians, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1512","Computer Engineering Technologies/Technicians",17-OCT-10
"1513012010","2010","151301","Drafting and Design Technology/Technician, General","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1513022010","2010","151302","CAD/CADD Drafting and/or Design Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1513032010","2010","151303","Architectural Drafting and Architectural CAD/CADD","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1513042010","2010","151304","Civil Drafting and Civil Engineering CAD/CADD","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1513052010","2010","151305","Electrical/Electronics Drafting and Electrical/Electronics CAD/CADD","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1513062010","2010","151306","Mechanical Drafting and Mechanical Drafting CAD/CADD","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1513992010","2010","151399","Drafting/Design Engineering Technologies/Technicians, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1513","Drafting/Design Engineering Technologies/Technicians",17-OCT-10
"1514012010","2010","151401","Nuclear Engineering Technology/Technician","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1514","Nuclear Engineering Technologies/Technicians",17-OCT-10
"1515012010","2010","151501","Engineering/Industrial Management","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1515","Engineering-Related Fields",17-OCT-10
"1515022010","2010","151502","Engineering Design","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1515","Engineering-Related Fields",17-OCT-10
"1515032010","2010","151503","Packaging Science","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1515","Engineering-Related Fields",17-OCT-10
"1515992010","2010","151599","Engineering-Related Fields, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1515","Engineering-Related Fields",17-OCT-10
"1516012010","2010","151601","Nanotechnology","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1516","Nanotechnology",17-OCT-10
"1599992010","2010","159999","Engineering Technologies and Engineering-Related Fields, Other","15","ENGINEERING TECHNOLOGIES AND ENGINEERING-RELATED FIELDS","1599","Engineering Technologies/Technicians, Other",17-OCT-10
"1601012010","2010","160101","Foreign Languages and Literatures, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistic, Comparative, and Related Language Studies and Services",17-OCT-10
"1601022010","2010","160102","Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistic, Comparative, and Related Language Studies and Services",17-OCT-10
"1601032010","2010","160103","Language Interpretation and Translation","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistic, Comparative, and Related Language Studies and Services",17-OCT-10
"1601042010","2010","160104","Comparative Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistic, Comparative, and Related Language Studies and Services",17-OCT-10
"1601052010","2010","160105","Applied Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistic, Comparative, and Related Language Studies and Services",17-OCT-10
"1601992010","2010","160199","Linguistic, Comparative, and Related Language Studies and Services, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1601","Linguistic, Comparative, and Related Language Studies and Services",17-OCT-10
"1602012010","2010","160201","African Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1602","African Languages, Literatures, and Linguistics",17-OCT-10
"1603002010","2010","160300","East Asian Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",17-OCT-10
"1603012010","2010","160301","Chinese Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",17-OCT-10
"1603022010","2010","160302","Japanese Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",17-OCT-10
"1603032010","2010","160303","Korean Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",17-OCT-10
"1603042010","2010","160304","Tibetan Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",17-OCT-10
"1603992010","2010","160399","East Asian Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1603","East Asian Languages, Literatures, and Linguistics",17-OCT-10
"1604002010","2010","160400","Slavic Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604012010","2010","160401","Baltic Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604022010","2010","160402","Russian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604042010","2010","160404","Albanian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604052010","2010","160405","Bulgarian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604062010","2010","160406","Czech Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604072010","2010","160407","Polish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604082010","2010","160408","Bosnian, Serbian, and Croatian Languages and Literatures","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604092010","2010","160409","Slovak Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604102010","2010","160410","Ukrainian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1604992010","2010","160499","Slavic, Baltic, and Albanian Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1604","Slavic, Baltic and Albanian Languages, Literatures, and Linguistics",17-OCT-10
"1605002010","2010","160500","Germanic Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605012010","2010","160501","German Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605022010","2010","160502","Scandinavian Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605032010","2010","160503","Danish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605042010","2010","160504","Dutch/Flemish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605052010","2010","160505","Norwegian Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605062010","2010","160506","Swedish Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1605992010","2010","160599","Germanic Languages, Literatures, and Linguistics, Other","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1605","Germanic Languages, Literatures, and Linguistics",17-OCT-10
"1606012010","2010","160601","Modern Greek Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1606","Modern Greek Language and Literature",17-OCT-10
"1607002010","2010","160700","South Asian Languages, Literatures, and Linguistics, General","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1607012010","2010","160701","Hindi Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1607022010","2010","160702","Sanskrit and Classical Indian Languages, Literatures, and Linguistics","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1607042010","2010","160704","Bengali Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
"1607052010","2010","160705","Punjabi Language and Literature","16","FOREIGN LANGUAGES, LITERATURES, AND LINGUISTICS","1607","South Asian Languages, Literatures, and Linguistics",17-OCT-10
